Date,Price,Pid,Property_name,Area,Address,Neighboorhood
2/14/2021,300000000,E3702,5 bedroom Duplex for sale Four point residence Ikeja GRA Ikeja Lagos,Ikeja GRA,"Four point residence, GRA Four point residence Ikeja Gra Ikeja Lagos",Ikeja
2/14/2021,45000000,E3701,"4 bedroom Duplex for sale Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki Phase,"Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki
2/14/2021,85000000,E3287,5 bedroom Duplex for sale omole phase1 Omole phase 1 Ogba Lagos,Ogba phase,omole phase1 omole phase1 Omole Phase 1 Ogba Lagos,Ogba
2/14/2021,20000000,E3309,1300.0 square meter Land for sale Akinson Ebute Ikorodu Lagos,Ikorodu Ebute,"Lagoonview Estate,along Ebute-Ibeshe Akinson Ebute Ikorodu Lagos",Ikorodu
2/14/2021,36000000,E3689,3 bedroom Flat / Apartment for sale Oworonshoki Gbagada Lagos,Gbagada Oworonshoki,oworo Oworonshoki Gbagada Lagos,Gbagada
2/14/2021,42000000,E3313,4 bedroom House for sale Peninsula Garden Estate Sangotedo Ajah Lagos,Sangotedo Sangotedo,Freesia Street Peninsula Garden Estate Sangotedo Ajah Lagos,Sangotedo
2/14/2021,30000000,E3684,"4 bedroom Duplex for sale By Salem Bus-stop, Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki Phase,"By Salem Bus-stop, Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki
2/14/2021,850000,E3682,648.0 square meter Land for sale IMOTA Ikorodu Ikorodu Lagos,Ikorodu Ikorodu, IMOTA IMOTA Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,45000000,E3676,"4 bedroom Duplex for sale Salem Bus-stop, Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki Phase,"Salem Bus-stop, Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki
2/14/2021,3000000,E3675,Land for sale Free Trade Zone Ibeju-Lekki Lagos,Lekki Ibeju,Lekki royal gardens oshoroko Free Trade Zone Ibeju-Lekki Lagos,Lekki
2/14/2021,3500000,E3672,Land for sale Sangotedo Ajah Lagos,Sangotedo Sangotedo,Star gardens Sangotedo Ajah Lagos,Sangotedo
2/14/2021,60000000,E3326,3 bedroom Flat / Apartment for sale Shagisha Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,Martins Shagisha Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
2/14/2021,55000000,E3327,8 bedroom Flat / Apartment for sale Shomolu Shomolu Shomolu Lagos,Shomolu Shomolu,Adifase Street Shomolu Shomolu Shomolu Lagos,Shomolu
2/14/2021,1000000,E3669,Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Eden view estate imdu Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
2/14/2021,2000000,E3666,Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Wolverton courts Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2/14/2021,400000000,E3661,Land for sale Oshodi Expressway Oshodi Lagos,Oshodi Expressway,Along oshodi isolo Oshodi Expressway Oshodi Lagos,Oshodi
2/14/2021,120000000,E3516,2000.0 square meter Land for sale wasimi Shonibare Estate Maryland Lagos,Maryland Estate,Wasimi wasimi Shonibare Estate Maryland Lagos,Maryland
2/14/2021,45000000,E3524,2 bedroom Flat / Apartment for sale Beside Vedic selfcare hospital Lekki Phase 1 Lekki Lagos,Lekki Phase,Baderinwa Alabi Street Beside Vedic selfcare hospital Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,590000000,E3540,6 bedroom Duplex for sale Jakande Lekki Lagos,Lekki Jakande,"nicon town estate, lekki Jakande Lekki Lagos",Lekki
2/14/2021,155000000,E3543,5 bedroom Duplex for sale Adeniyi Jones Ikeja Lagos,Ikeja Jones,adeniyi Adeniyi Jones Ikeja Lagos,Ikeja
2/14/2021,50000000,E3606,4 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,Ojo Isheri,doregas folarin drive Magodo Isheri Ojodu Lagos,Ojo
2/14/2021,40000000,E3617,5 bedroom Duplex for sale Magodo Phase 1 Magodo Isheri Ojodu Lagos,Ojo Isheri,MAGODO PHASE 1 Magodo Phase 1 Magodo Isheri Ojodu Lagos,Ojo
2/14/2021,75000000,E3632,3 bedroom Flat / Apartment for sale 1004 Victoria Island Lagos,VI Victoria,Ozumba Nbadiwe 1004 VI Lagos,VI
2/14/2021,50000000,E3622,3 bedroom Flat / Apartment for sale Yakoyo/Alagbole Ojodu Lagos,Ojo Alagbole,Lanre Odubote Street. Progressive Estate. Yakoyo Alagbole Ojodu Lagos,Ojo
2/14/2021,45000000,"450,E3626",450.0 square meter Land for sale victory park estate Jakande Lekki Lagos,Lekki Jakande,victory park estate Osapa London Lekki victory park estate Jakande Lekki Lagos,Lekki
2/14/2021,37000000,E3487,4 bedroom Duplex for sale Orchid road chevron Lekki Lagos,Lekki chevron,orchid road lekki Orchid road Chevron Lekki Lagos,Lekki
2/14/2021,50000000,E3486,4 bedroom Duplex for sale Royal Garden Estate Off Lekki-Epe Expressway Ajah Lagos,Ajah Expressway,Ajah Roundabout Royal Garden Estate Off Lekki Epe Expressway Ajah Lagos,Ajah
2/14/2021,3000000,"648,E3469",648.0 square meter Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,peniel coast garden Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2/14/2021,15000000,E3479,3 bedroom Duplex for sale Lekki Gardens estate Ajah Lagos,Lekki estate,"phase 5, lekki gardens Lekki Gardens Estate Ajah Lagos",Lekki
2/14/2021,40000000,E3569,3 bedroom Duplex for sale Obanikoro Shomolu Lagos,Ikorodu Obanikoro,off Ikorodu expressway Obanikoro Shomolu Lagos,Ikorodu
2/14/2021,100000000,E3567,5 bedroom Duplex for sale Magodo Isheri Ojodu Lagos,Ojo Isheri,Farauk Absobar drive Magodo Isheri Ojodu Lagos,Ojo
2/14/2021,7000000,E3560,Land for sale Ipaja Ipaja Lagos,Ipaja Ipaja,Boystown Ipaja Ipaja Lagos,Ipaja
2/14/2021,21000000,E3555,Land for sale Ojokoro Abule Egba Lagos,Ojo Abule,"Abule iroko, near ologogoro Ojokoro Abule-Egba Lagos",Ojo
2/14/2021,75000000,E2657,4 bedroom Duplex for sale Teslim Elias Ahmadu Bello Way Victoria Island Lagos,VI Victoria,Teslim Elias Teslim Elias Ahmadu Bello Way VI Lagos,VI
2/14/2021,280000000,E2659,2 bedroom Flat / Apartment for sale Sunbo Jibowu Ikoyi S.W Ikoyi Lagos,Ikoyi W,Sunbo Jibowu Sunbo Jibowu Ikoyi S.w Ikoyi Lagos,Ikoyi
2/14/2021,34000000,E3521,3 bedroom Duplex for sale Western Court Ebute Metta Yaba Lagos,Yaba Metta,Custain Roundabout Western Court Ebute Metta Yaba Lagos,Yaba
2/14/2021,30000000,E3511,"3 bedroom Flat / Apartment for sale Salem Bus-stop, After 4th Roundabout, Lekki Phase 2 Lekki Lagos",Lekki Phase,"Salem Bus-stop, After 4th Roundabout, Lekki Phase 2 Lekki Lagos",Lekki
2/14/2021,1500000,E3508,Land for sale Agbowa Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Agbowa Agbowa Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,15000000,"400,E3501",400.0 square meter Land for sale Ogudu Ogudu Lagos,Ogudu Ogudu,lagoon Estate Ogudu Ogudu Lagos,Ogudu
2/14/2021,950000,"19,E3497",Shop for sale Tejuosho Yaba Lagos,Yaba Tejuosho,Tejuosho Tejuosho Yaba Lagos,Yaba
2/14/2021,15000000,E3495,1300.0 square meter Land for sale Olu odo Ebute Ikorodu Lagos,Ikorodu Ebute,behind Olugbuwa Estate Olu odo Ebute Ikorodu Lagos,Ikorodu
2/14/2021,80000000,"10,E3476","4 bedroom Duplex for sale Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki Phase,"Lekki-Epe Expressway, Lekki Phase 2 Lekki Lagos",Lekki
2/14/2021,60000000,E3328,3 bedroom Flat / Apartment for sale Ago palace Okota Lagos,Okota palace,Ago Palace Ago Palace Okota Lagos,Okota
2/14/2021,60000000,E3329,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Surulere Aguda,Odogbolu Street Aguda Surulere Lagos,Surulere
2/14/2021,150000000,"10,E3331",10 bedroom Commercial Property for sale Anthony Kosofe Kosofe/Ikosi Lagos,Kosofe Kosofe,"Oyedele Ogunniyi street, Off Newcastle Hotel Anthony Kosofe Kosofe Ikosi Lagos",Kosofe
2/14/2021,8500000,E3472,Land for sale Baruwa Ipaja Lagos,Ipaja Baruwa,New London Estate Baruwa Ipaja Lagos,Ipaja
2/14/2021,36000000,E3450,4 bedroom House for sale Ikota Lekki Lagos,Lekki Ikota,ikota villa estate Ikota Lekki Lagos,Lekki
2/14/2021,1000000,E3429,Land for sale Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Orofun Eleko Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2/14/2021,13000000,E3408,3 bedroom Flat / Apartment for sale Agege iju Rd Iju Agege Lagos,Agege Iju,Iju-Ishaga axis Agege iju Rd Iju Agege Lagos,Agege
2/14/2021,100000000,E3401,3 bedroom Flat / Apartment for sale Allen Avenue Ikeja Lagos,Ikeja Avenue,Gbemisola street off allen avenue Allen Avenue Ikeja Lagos,Ikeja
2/14/2021,60000000,E3396,3 bedroom Flat / Apartment for sale Bariga Shomolu Lagos,Bariga Bariga,kusa street before ladilak Bariga Shomolu Lagos,Bariga
2/14/2021,55000000,E3392,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Surulere Aguda,Adegunwa Street off Adetola street Aguda Surulere Lagos,Surulere
2/14/2021,60000000,E3390,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Surulere Aguda,Off Thomas Animashaun Aguda Surulere Lagos,Surulere
2/14/2021,70000000,E3380,5 bedroom Duplex for sale Phase 2 Gbagada Lagos,Gbagada Phase,phase 2 Phase 2 Gbagada Lagos,Gbagada
2/14/2021,58000000,E3428,3 bedroom Flat / Apartment for sale Magodo-Shangisha Kosofe/Ikosi Lagos,Kosofe Kosofe,Shangisha Magodo Shangisha Kosofe Ikosi Lagos,Kosofe
2/14/2021,50000000,E3427,4 bedroom Duplex for sale Ikota Lekki Lagos,Lekki Ikota,Ikota Villa estate Ikota Lekki Lagos,Lekki
2/14/2021,46000000,E3425,3 bedroom Bungalow for sale Lekki Phase 2 Lekki Lagos,Lekki Phase,Lekki Phase 2 Lekki Phase 2 Lekki Lagos,Lekki
2/14/2021,200000000,E3423,5 bedroom Duplex for sale Awolowo Road Ikoyi Lagos,Ikoyi Road,Awolowo Road Ikoyi Lagos,Ikoyi
2/14/2021,90000000,E3422,5 bedroom Duplex for sale Festac Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,Festac Festac Amuwo-Odofin Lagos,Amuwo-Odofin
2/14/2021,30000000,E3421,3 bedroom Duplex for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Gberigbe Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,32000000,E3419,3 bedroom Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,Jacob Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,120000000,"560,27,E3417",4 bedroom House for sale Victoria Island Extension Victoria Island Lagos,VI Victoria,Mabogunje street VI Extension VI Lagos,VI
2/14/2021,100000000,"10,E2655",3 bedroom Flat / Apartment for sale Old Ikoyi Ikoyi Lagos,Ikoyi Ikoyi,Probyn Road Old Ikoyi Ikoyi Lagos,Ikoyi
2/14/2021,25000000,E3405,Land for sale Victory Park Estate Thomas estate Ajah Lagos,Ajah estate,Victory Park Estate Victory Park Estate Thomas Estate Ajah Lagos,Ajah
2/14/2021,50000000,E3373,3 bedroom Flat / Apartment for sale lekki phase1 Ikate Lekki Lagos,Lekki Ikate,"Primewaterview gardens 2, off freedom way, lekki phase 1 lekki phase1 Ikate Lekki Lagos",Lekki
2/14/2021,600000,E3375,Commercial Property for sale Awoyaya Ajah Lagos,Ajah Awoyaya,Awoyaya Awoyaya Ajah Lagos,Ajah
2/14/2021,27500000,E3366,3 bedroom Duplex for sale Ikota Lekki Lagos,Lekki Ikota,Ikota Ikota Lekki Lagos,Lekki
2/14/2021,65000000,E3374,4 bedroom Duplex for sale Ikate Lekki Lagos,Lekki Ikate,Ikate Ikate Lekki Lagos,Lekki
2/14/2021,85000000,E3325,5 bedroom Duplex for sale Ramat Ogudu GRA Ogudu Lagos,Ogudu GRA,Crescent Ramat Ogudu Gra Ogudu Lagos,Ogudu
2/14/2021,3500000,E3317,650.0 square meter Land for sale Akodo Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,Eleko Akodo Free Trade Zone Ibeju-Lekki Lagos,Ibeju-Lekki
2/14/2021,1300,E3285,60000.0 square meter Land for sale Victoria Island Lagos Island Lagos Island Lagos,VI Lagos,Eko Atlantic VI Lagos-Island Lagos-Island Lagos,VI
2/14/2021,6000000,E3275,450.0 square meter Land for sale Lakowe Golf and country Lakowe Ajah Lagos,Ajah Lakowe,Lakowe Golf Lakowe Golf and country Lakowe Ajah Lagos,Ajah
2/14/2021,80000000,E3266,Land for sale Ladipo Shogunle Oshodi Lagos,Agege Shogunle,Along Agege Motor Road Ladipo Shogunle Oshodi Lagos,Agege
2/14/2021,15000000,E2658,3 bedroom Bungalow for sale Jakande Estate Oke-Afa Isolo Lagos,Isolo Afa,Bungalow Jakande Estate Oke Afa Isolo Lagos,Isolo
2/14/2021,100000000,E3195,36500.0 square meter Land for sale Victoria Island Lagos Island Lagos Island Lagos,VI Lagos,Tiamiyu savage VI Lagos-Island Lagos-Island Lagos,VI
2/14/2021,1500000,E3202,648.0 square meter Land for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Agbowa Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,1500000,E3204,648.0 square meter Land for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Agbowa Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,1500000,E3230,Land for sale Agbowa Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Agbowa Agbowa Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,110000000,E3192,5 bedroom Duplex for sale olawale kadiri street Ikeja GRA Ikeja Lagos,Ikeja GRA,off wemco around alausa shoprite olawale kadiri street Ikeja Gra Ikeja Lagos,Ikeja
2/14/2021,600000000,E3184,4 bedroom Duplex for sale Oniru Victoria Island Extension Victoria Island Lagos,VI Victoria,Ihuntayi Oniru VI Extension VI Lagos,VI
2/14/2021,140000000,E3183,4 bedroom Duplex for sale Parkview Estate Ikoyi Lagos,Ikoyi Estate,parkview estate ikoyi Parkview Estate Ikoyi Lagos,Ikoyi
2/14/2021,800000,E3188,3000.0 square meter Land for sale LaCampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki Ibeju,royal gardens estate Lacampaigne Tropicana Ibeju-Lekki Lagos,Ibeju-Lekki
2/14/2021,300000000,E3163,5 bedroom Duplex for sale Parkview Estate Ikoyi Lagos,Ikoyi Estate,parkview estate ikoyi Parkview Estate Ikoyi Lagos,Ikoyi
2/14/2021,150000000,E3178,3 bedroom Flat / Apartment for sale Thomas estate Ajah Lagos,Ajah estate,Thomas Estate Ajah Lagos,Ajah
2/14/2021,65000000,E3170,3 bedroom Duplex for sale Victoria Island Extension Victoria Island Lagos,VI Victoria,elegba victoria island lagos VI Extension VI Lagos,VI
2/14/2021,170000000,E3104,2 bedroom Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,awkuzu str Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,36000000,E3105,3 bedroom Flat / Apartment for sale araromi Agungi Lekki Lagos,Lekki Agungi,agungi araromi Agungi Lekki Lagos,Lekki
2/14/2021,13500000,B4310,3 bedroom Flat / Apartment for sale Lakeview Estate Amuwo Odofin Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,Lakeview Estate Lakeview Estate Amuwo-Odofin Amuwo-Odofin Lagos,Amuwo-Odofin
2/14/2021,50000000,E3147,4 bedroom House for sale ocean bay estate Lekki Phase 2 Lekki Lagos,Lekki Phase,Orchid/Lafiaji road ocean bay estate Lekki Phase 2 Lekki Lagos,Lekki
2/14/2021,380000000,C2899,4 bedroom Office Space for sale Kofo Abayomi Victoria Island Lagos,VI Victoria,"Kofo Abayomi street, victoria island Kofo Abayomi VI Lagos",VI
2/14/2021,190000000,E3118,5 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,awkuzu str Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,850000000,E3129,3 bedroom Commercial Property for sale Victoria Island Lagos Island Lagos Island Lagos,VI Lagos,Olosa Street VI Lagos-Island Lagos-Island Lagos,VI
2/14/2021,65000000,E3128,3 bedroom House for sale Thomas estate Ajah Lagos,Ajah estate,Thomas Estate Ajah Lagos,Ajah
2/14/2021,30000000,E3120,2 bedroom Flat / Apartment for sale Igbo-efon Lekki Lagos,Lekki efon,Salk lake estate Igbo Efon Lekki Lagos,Lekki
2/14/2021,150000000,E3117,Land for sale Ketu Kosofe/Ikosi Lagos,Ikorodu Kosofe,Ikorodu Road Ketu Kosofe Ikosi Lagos,Ikorodu
2/14/2021,160000000,E3102,1 bedroom mini flat Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,Emma Abimbola Str Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,165000000,C4932,4 bedroom Duplex for sale lekki 1 Lekki Phase 1 Lekki Lagos,Lekki Phase,Lekki phase 1 lekki 1 Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,190000000,C4934,5 bedroom Duplex for sale lekki 1 Lekki Phase 1 Lekki Lagos,Lekki Phase,Lekki phase 1 lekki 1 Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,1000000,C6468,Land for sale Mowe Berger Ojodu Lagos,Ojo Berger,Beside Redemption Camp Mowe Berger Ojodu Lagos,Ojo
2/14/2021,1500000,C6473,Land for sale Agbara Festac Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,Along Agbara Industrial Estate Axis Agbara- Igbesa Town Agbara Festac Amuwo-Odofin Lagos,Amuwo-Odofin
2/14/2021,2000000,C6486,Land for sale agbara-igbesa town Festac Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,Along Agbara Industrial Estate agbara-igbesa town Festac Amuwo-Odofin Lagos,Amuwo-Odofin
2/14/2021,30000000,E3086,3 bedroom Duplex for sale Lekki chevron Lekki Lagos,Lekki chevron,Victoria Crest Estate Lekki Chevron Lekki Lagos,Lekki
2/14/2021,14900000,C7932,2 bedroom Flat / Apartment for sale Sangotedo Monastery road Sangotedo Lagos,Sangotedo road,cardinal olubunmi okojie road Sangotedo Monastery Road Sangotedo Lagos,Sangotedo
2/14/2021,14000000,E3089,3 bedroom Bungalow for sale Baruwa Ipaja Lagos,Ipaja Baruwa,Progress estate Baruwa Ipaja Lagos,Ipaja
2/14/2021,18000000,D3417,8 bedroom House for sale Iyana Ipaja Ipaja Lagos,Ipaja Ipaja,Federal Low Cost Housing Estate Iyana Ipaja Ipaja Lagos,Ipaja
2/14/2021,200000000,E3074,4 bedroom House for sale Parkview Estate Ikoyi Lagos,Ikoyi Estate,parkview estate ikoyi Parkview Estate Ikoyi Lagos,Ikoyi
2/14/2021,55000000,E3071,Land for sale Oke-Afa Isolo Lagos,Isolo Afa,Along isheri road jakande estate Oke Afa Isolo Lagos,Isolo
2/14/2021,60000000,E3080,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Surulere Aguda,Aguda Aguda Surulere Lagos,Surulere
2/14/2021,250000000,"891,E3077",5 bedroom Duplex for sale Parkview Estate Ikoyi Lagos,Ikoyi Estate,close to Parkview estate Parkview Estate Ikoyi Lagos,Ikoyi
2/14/2021,85000000,E3053,5 bedroom House for sale Osapa london Lekki Lagos,Lekki london,osapa london lekki Osapa London Lekki Lagos,Lekki
2/14/2021,60000000,E3058,4 bedroom House for sale Ikota Lekki Lagos,Lekki Ikota,lekky county homes Ikota Lekki Lagos,Lekki
2/14/2021,75000000,E3066,7 bedroom Flat / Apartment for sale Ogudu GRA Ogudu Lagos,Ogudu GRA,Ogudu Gra Ogudu Lagos,Ogudu
2/14/2021,40000000,E3054,Duplex for sale Agric Ikorodu Lagos,Ikorodu Agric,Agric area Agric Ikorodu Lagos,Ikorodu
2/14/2021,20000000,E3052,Land for sale Agric Ikorodu Lagos,Ikorodu Agric,Agric area Agric Ikorodu Lagos,Ikorodu
2/14/2021,150000000,E3037,4 bedroom Duplex for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,off admiralty way lekki Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,1000000000,"10,E3035",Land for sale Okokomaiko Ojo Lagos,Ojo Okokomaiko,afromedia junction Okokomaiko Ojo Lagos,Ojo
2/14/2021,185000000,E3034,650.0 square meter Office Space for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,off admiralty way lekki Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,50000000,E3026,4 bedroom Duplex for sale Berger Ojodu Lagos,Ojo Berger,Ojodu estate off Grammar school B/stop Berger Ojodu Lagos,Ojo
2/14/2021,40000000,E3012,"650.0 square meter Land for sale atunrase estate, gbagada Atunrase Medina Gbagada Lagos",Gbagada Medina,"atunrase estate atunrase estate, gbagada Atunrase Medina Gbagada Lagos",Gbagada
2/14/2021,1500000000,"12,E3032",Land for sale Alakija Amuwo Odofin Lagos,Amuwo-Odofin Amuwo,ojo road by alakija bus stop Alakija Amuwo-Odofin Lagos,Amuwo-Odofin
2/14/2021,75000000,"16,E3029",3 bedroom Flat / Apartment for sale Igando Ikotun/Igando Lagos,Igando Ikotun,"igbo elerin junction, LASU - Igando road Igando Ikotun Igando Lagos",Igando
2/14/2021,350000000,"45,E3027",Land for sale Snake island Apapa Lagos,Apapa island,Snake island Snake Island Apapa Lagos,Apapa
2/14/2021,32000000,E3025,5 bedroom Duplex for sale Abule Egba Abule Egba Lagos,Abule-Egba Abule,Abule-Egba Abule-Egba Lagos,Abule-Egba
2/14/2021,50000000,E3022,3 bedroom Flat / Apartment for sale Aguda Surulere Lagos,Surulere Aguda,Aguda Aguda Surulere Lagos,Surulere
2/14/2021,700000000,E3020,6 bedroom Duplex for sale Old Ikoyi Ikoyi Lagos,Ikoyi Ikoyi,ibogun Old Ikoyi Ikoyi Lagos,Ikoyi
2/14/2021,35000000,E3019,5 bedroom Duplex for sale Abule Egba Abule Egba Lagos,Abule-Egba Abule,Abule-Egba Abule-Egba Lagos,Abule-Egba
2/14/2021,600000,E3018,Land for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,oke lisa Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,55000000,E3015,3 bedroom Flat / Apartment for sale Ogudu Ogudu Lagos,Ogudu Ogudu,Kehinde street Ogudu Ogudu Lagos,Ogudu
2/14/2021,70000000,E3013,4 bedroom Duplex for sale New garage Gbagada Lagos,Gbagada garage,Harmony estate New Garage Gbagada Lagos,Gbagada
2/14/2021,4000000,E3010,Land for sale Ijede Ikorodu Lagos,Ikorodu Ijede,IJEDE ROAD Ijede Ikorodu Lagos,Ikorodu
2/14/2021,42000000,E2993,2 bedroom Flat / Apartment for sale Lekki Phase 1 Lekki Lagos,Lekki Phase,off admiralty way lekki Lekki Phase 1 Lekki Lagos,Lekki
2/14/2021,90000000,E3003,5 bedroom Duplex for sale chevron Lekki Lagos,Lekki chevron,chevy view estate Chevron Lekki Lagos,Lekki
2/14/2021,65000000,E2772,4 bedroom Duplex for sale Magodo Isheri Magodo Kosofe/Ikosi Lagos,Kosofe Kosofe,Magodo Isheri Magodo Isheri Magodo Kosofe Ikosi Lagos,Kosofe
2/14/2021,145000000,E2991,5 bedroom Duplex for sale Omole phase 1 Ogba Lagos,Ogba phase,Omole Phase 1 Omole Phase 1 Ogba Lagos,Ogba
2/14/2021,650000,E2989,Land for sale Epe Road Epe Lagos,Epe Road,Onikula kekere opp deeper life camp Epe Road Epe Lagos,Epe
2/14/2021,85000000,E2982,3 bedroom Duplex for sale Airport Road(Ikeja) Ikeja Lagos,Ikeja Ikeja,Minimah Estate Airport Road(ikeja) Ikeja Lagos,Ikeja
2/14/2021,55000000,E2979,3 bedroom Flat / Apartment for sale Ogudu Ogudu Lagos,Ogudu Ogudu,Kehinde Ogudu Ogudu Lagos,Ogudu
2/14/2021,85000000,E2973,9 bedroom Duplex for sale Off Lekki-Epe Expressway Ajah Lagos,Lekki Expressway,Lagos business school Off Lekki Epe Expressway Ajah Lagos,Lekki
2/14/2021,50000000,E2792,4 bedroom Duplex for sale Oasis park estate lekki Osapa london Lekki Lagos,Lekki london,Pinnock beach estate Oasis park estate lekki Osapa London Lekki Lagos,Lekki
2/14/2021,30000000,E2956,4 bedroom Bungalow for sale Thomas estate Thomas estate Ajah Lagos,Ajah estate,Omonile Thomas estate Thomas Estate Ajah Lagos,Ajah
2/14/2021,5000000,"h2,E2969",2 bedroom Land for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Agbede Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,300000000,E2965,Commercial Property for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Along Odoguyan road Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,25000000,E2964,Land for sale Ikorodu Ikorodu Lagos,Ikorodu Ikorodu,Along Odoguyan Ikorodu Ikorodu Lagos,Ikorodu
2/14/2021,65000000,E2963,5 bedroom Duplex for sale Sabo Yaba Lagos,Yaba Sabo,Lavender estate Sabo Yaba Lagos,Yaba
2/14/2021,65000000,E2931,"4 bedroom Duplex for sale Lekki-Epe Expressway, Lekki Phase 1 Lekki Lagos",Lekki Phase,"Lekki-Epe Expressway, Lekki Phase 1 Lekki Lagos",Lekki
